Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2017,SOUTHWEST,20,2017_20,64
2017,SOUTHWEST,21,2017_21,60
2017,SOUTHWEST,22,2017_22,69
2017,SOUTHWEST,23,2017_23,69
2017,SOUTHWEST,24,2017_24,66
2017,SOUTHWEST,25,2017_25,61
2017,SOUTHWEST,26,2017_26,53
2017,SOUTHWEST,27,2017_27,52
2017,SOUTHWEST,28,2017_28,75
2017,SOUTHWEST,29,2017_29,55
2017,SOUTHWEST,30,2017_30,71
2017,SOUTHWEST,31,2017_31,71
2017,SOUTHWEST,32,2017_32,67
2017,SOUTHWEST,33,2017_33,67
2017,SOUTHWEST,34,2017_34,64
2017,SOUTHWEST,35,2017_35,57
2017,SOUTHWEST,36,2017_36,59
2017,SOUTHWEST,37,2017_37,74
2017,SOUTHWEST,38,2017_38,78
2017,SOUTHWEST,39,2017_39,78
2017,SOUTHWEST,40,2017_40,79
2017,SOUTHWEST,41,2017_41,83
2017,SOUTHWEST,42,2017_42,63
2017,SOUTHWEST,43,2017_43,102
2017,SOUTHWEST,44,2017_44,54
2017,SOUTHWEST,45,2017_45,63
2017,SOUTHWEST,46,2017_46,52
2017,SOUTHWEST,47,2017_47,70
2017,SOUTHWEST,48,2017_48,80
2017,SOUTHWEST,49,2017_49,60
2017,SOUTHWEST,50,2017_50,70
2017,SOUTHWEST,51,2017_51,82
2017,SOUTHWEST,52,2017_52,76
2018,SOUTHWEST,1,2018_1,56
2018,SOUTHWEST,2,2018_2,47
2018,SOUTHWEST,3,2018_3,80
2018,SOUTHWEST,4,2018_4,66
2018,SOUTHWEST,5,2018_5,57
2018,SOUTHWEST,6,2018_6,40
2018,SOUTHWEST,7,2018_7,48
2018,SOUTHWEST,8,2018_8,37
2018,SOUTHWEST,9,2018_9,60
2018,SOUTHWEST,10,2018_10,38
2018,SOUTHWEST,11,2018_11,56
2018,SOUTHWEST,12,2018_12,37
2018,SOUTHWEST,13,2018_13,48
2018,SOUTHWEST,14,2018_14,70
2018,SOUTHWEST,15,2018_15,49
2018,SOUTHWEST,16,2018_16,49
2018,SOUTHWEST,17,2018_17,69
2018,SOUTHWEST,18,2018_18,40
2018,SOUTHWEST,19,2018_19,37
2018,SOUTHWEST,20,2018_20,54
2018,SOUTHWEST,21,2018_21,62
2018,SOUTHWEST,22,2018_22,61
2018,SOUTHWEST,23,2018_23,64
2018,SOUTHWEST,24,2018_24,53
2018,SOUTHWEST,25,2018_25,67
2018,SOUTHWEST,26,2018_26,49
2018,SOUTHWEST,27,2018_27,73
2018,SOUTHWEST,28,2018_28,62
2018,SOUTHWEST,29,2018_29,63
2018,SOUTHWEST,30,2018_30,71
2018,SOUTHWEST,31,2018_31,82
2018,SOUTHWEST,32,2018_32,78
2018,SOUTHWEST,33,2018_33,68
2018,SOUTHWEST,34,2018_34,79
2018,SOUTHWEST,35,2018_35,70
2018,SOUTHWEST,36,2018_36,71
2018,SOUTHWEST,37,2018_37,68
2018,SOUTHWEST,38,2018_38,68
2018,SOUTHWEST,39,2018_39,88
2018,SOUTHWEST,40,2018_40,70
2018,SOUTHWEST,41,2018_41,79
2018,SOUTHWEST,42,2018_42,46
2018,SOUTHWEST,43,2018_43,57
2018,SOUTHWEST,44,2018_44,71
2018,SOUTHWEST,45,2018_45,77
2018,SOUTHWEST,46,2018_46,56
2018,SOUTHWEST,47,2018_47,54
2018,SOUTHWEST,48,2018_48,65
2018,SOUTHWEST,49,2018_49,64
2018,SOUTHWEST,50,2018_50,64
2018,SOUTHWEST,51,2018_51,61
2018,SOUTHWEST,52,2018_52,63
2019,SOUTHWEST,1,2019_1,64
2019,SOUTHWEST,2,2019_2,73
2019,SOUTHWEST,3,2019_3,37
2019,SOUTHWEST,4,2019_4,38
2019,SOUTHWEST,5,2019_5,60
2019,SOUTHWEST,6,2019_6,65
2019,SOUTHWEST,7,2019_7,47
2019,SOUTHWEST,8,2019_8,53
2019,SOUTHWEST,9,2019_9,39
2019,SOUTHWEST,10,2019_10,53
2019,SOUTHWEST,11,2019_11,50
2019,SOUTHWEST,12,2019_12,56
2019,SOUTHWEST,13,2019_13,57
2019,SOUTHWEST,14,2019_14,66
2019,SOUTHWEST,15,2019_15,59
2019,SOUTHWEST,16,2019_16,64
2019,SOUTHWEST,17,2019_17,57
2019,SOUTHWEST,18,2019_18,59
2019,SOUTHWEST,19,2019_19,52
2019,SOUTHWEST,20,2019_20,64
2019,SOUTHWEST,21,2019_21,70
2019,SOUTHWEST,22,2019_22,73
2019,SOUTHWEST,23,2019_23,68
2019,SOUTHWEST,24,2019_24,72
2019,SOUTHWEST,25,2019_25,52
2019,SOUTHWEST,26,2019_26,59
2019,SOUTHWEST,27,2019_27,57
2019,SOUTHWEST,28,2019_28,68
2019,SOUTHWEST,29,2019_29,77
2019,SOUTHWEST,30,2019_30,87
2019,SOUTHWEST,31,2019_31,63
2019,SOUTHWEST,32,2019_32,88
2019,SOUTHWEST,33,2019_33,64
2019,SOUTHWEST,34,2019_34,68
2019,SOUTHWEST,35,2019_35,55
2019,SOUTHWEST,36,2019_36,74
2019,SOUTHWEST,37,2019_37,64
2019,SOUTHWEST,38,2019_38,48
2019,SOUTHWEST,39,2019_39,57
2019,SOUTHWEST,40,2019_40,60
2019,SOUTHWEST,41,2019_41,50
2019,SOUTHWEST,42,2019_42,47
2019,SOUTHWEST,43,2019_43,61
2019,SOUTHWEST,44,2019_44,50
2019,SOUTHWEST,45,2019_45,44
2019,SOUTHWEST,46,2019_46,66
2019,SOUTHWEST,47,2019_47,48
2019,SOUTHWEST,48,2019_48,48
2019,SOUTHWEST,49,2019_49,51
2019,SOUTHWEST,50,2019_50,42
2019,SOUTHWEST,51,2019_51,43
2019,SOUTHWEST,52,2019_52,53
2020,SOUTHWEST,1,2020_1,40
2020,SOUTHWEST,2,2020_2,54
2020,SOUTHWEST,3,2020_3,39
2020,SOUTHWEST,4,2020_4,38
2020,SOUTHWEST,5,2020_5,61
2020,SOUTHWEST,6,2020_6,43
2020,SOUTHWEST,7,2020_7,49
2020,SOUTHWEST,8,2020_8,37
2020,SOUTHWEST,9,2020_9,35
2020,SOUTHWEST,10,2020_10,48
2020,SOUTHWEST,11,2020_11,45
2020,SOUTHWEST,12,2020_12,36
2020,SOUTHWEST,13,2020_13,48
2020,SOUTHWEST,14,2020_14,45
2020,SOUTHWEST,15,2020_15,40
2020,SOUTHWEST,16,2020_16,32
2020,SOUTHWEST,17,2020_17,39
2020,SOUTHWEST,18,2020_18,40
2020,SOUTHWEST,19,2020_19,36
2020,SOUTHWEST,20,2020_20,34
2020,SOUTHWEST,21,2020_21,31
2020,SOUTHWEST,22,2020_22,29
2020,SOUTHWEST,23,2020_23,18
