Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2015,SOUTHERN,34,2015_34,0
2015,SOUTHERN,35,2015_35,0
2015,SOUTHERN,36,2015_36,1
2015,SOUTHERN,37,2015_37,0
2015,SOUTHERN,38,2015_38,0
2015,SOUTHERN,39,2015_39,1
2015,SOUTHERN,40,2015_40,1
2015,SOUTHERN,41,2015_41,1
2015,SOUTHERN,42,2015_42,1
2015,SOUTHERN,43,2015_43,1
2015,SOUTHERN,44,2015_44,0
2015,SOUTHERN,45,2015_45,1
2015,SOUTHERN,46,2015_46,1
2015,SOUTHERN,47,2015_47,1
2015,SOUTHERN,48,2015_48,1
2015,SOUTHERN,49,2015_49,2
2015,SOUTHERN,50,2015_50,0
2015,SOUTHERN,51,2015_51,0
2015,SOUTHERN,52,2015_52,0
2015,SOUTHERN,53,2015_53,0
2016,SOUTHERN,1,2016_1,0
2016,SOUTHERN,2,2016_2,0
2016,SOUTHERN,3,2016_3,1
2016,SOUTHERN,4,2016_4,0
2016,SOUTHERN,5,2016_5,0
2016,SOUTHERN,6,2016_6,0
2016,SOUTHERN,7,2016_7,0
2016,SOUTHERN,8,2016_8,1
2016,SOUTHERN,9,2016_9,0
2016,SOUTHERN,10,2016_10,0
2016,SOUTHERN,11,2016_11,0
2016,SOUTHERN,12,2016_12,1
2016,SOUTHERN,13,2016_13,0
2016,SOUTHERN,14,2016_14,0
2016,SOUTHERN,15,2016_15,2
2016,SOUTHERN,16,2016_16,0
2016,SOUTHERN,17,2016_17,0
2016,SOUTHERN,18,2016_18,2
2016,SOUTHERN,19,2016_19,0
2016,SOUTHERN,20,2016_20,0
2016,SOUTHERN,21,2016_21,1
2016,SOUTHERN,22,2016_22,0
2016,SOUTHERN,23,2016_23,3
2016,SOUTHERN,24,2016_24,0
2016,SOUTHERN,25,2016_25,0
2016,SOUTHERN,26,2016_26,0
2016,SOUTHERN,27,2016_27,1
2016,SOUTHERN,28,2016_28,2
2016,SOUTHERN,29,2016_29,0
2016,SOUTHERN,30,2016_30,1
2016,SOUTHERN,31,2016_31,0
2016,SOUTHERN,32,2016_32,1
2016,SOUTHERN,33,2016_33,2
2016,SOUTHERN,34,2016_34,2
2016,SOUTHERN,35,2016_35,0
2016,SOUTHERN,36,2016_36,0
2016,SOUTHERN,37,2016_37,0
2016,SOUTHERN,38,2016_38,1
2016,SOUTHERN,39,2016_39,0
2016,SOUTHERN,40,2016_40,1
2016,SOUTHERN,41,2016_41,1
2016,SOUTHERN,42,2016_42,1
2016,SOUTHERN,43,2016_43,0
2016,SOUTHERN,44,2016_44,0
2016,SOUTHERN,45,2016_45,2
2016,SOUTHERN,46,2016_46,0
2016,SOUTHERN,47,2016_47,0
2016,SOUTHERN,48,2016_48,0
2016,SOUTHERN,49,2016_49,0
2016,SOUTHERN,50,2016_50,2
2016,SOUTHERN,51,2016_51,2
2016,SOUTHERN,52,2016_52,0
2017,SOUTHERN,1,2017_1,1
2017,SOUTHERN,2,2017_2,1
2017,SOUTHERN,3,2017_3,1
2017,SOUTHERN,4,2017_4,2
2017,SOUTHERN,5,2017_5,3
2017,SOUTHERN,6,2017_6,1
2017,SOUTHERN,7,2017_7,1
2017,SOUTHERN,8,2017_8,1
2017,SOUTHERN,9,2017_9,0
2017,SOUTHERN,10,2017_10,2
2017,SOUTHERN,11,2017_11,0
2017,SOUTHERN,12,2017_12,0
2017,SOUTHERN,13,2017_13,0
2017,SOUTHERN,14,2017_14,0
2017,SOUTHERN,15,2017_15,2
2017,SOUTHERN,16,2017_16,1
2017,SOUTHERN,17,2017_17,2
2017,SOUTHERN,18,2017_18,0
2017,SOUTHERN,19,2017_19,0
2017,SOUTHERN,20,2017_20,1
2017,SOUTHERN,21,2017_21,1
2017,SOUTHERN,22,2017_22,1
2017,SOUTHERN,23,2017_23,0
2017,SOUTHERN,24,2017_24,0
2017,SOUTHERN,25,2017_25,0
2017,SOUTHERN,26,2017_26,0
2017,SOUTHERN,27,2017_27,0
2017,SOUTHERN,28,2017_28,1
2017,SOUTHERN,29,2017_29,0
2017,SOUTHERN,30,2017_30,1
2017,SOUTHERN,31,2017_31,1
2017,SOUTHERN,32,2017_32,0
2017,SOUTHERN,33,2017_33,0
2017,SOUTHERN,34,2017_34,0
2017,SOUTHERN,35,2017_35,0
2017,SOUTHERN,36,2017_36,1
2017,SOUTHERN,37,2017_37,1
2017,SOUTHERN,38,2017_38,0
2017,SOUTHERN,39,2017_39,0
2017,SOUTHERN,40,2017_40,0
2017,SOUTHERN,41,2017_41,0
2017,SOUTHERN,42,2017_42,1
2017,SOUTHERN,43,2017_43,0
2017,SOUTHERN,44,2017_44,0
2017,SOUTHERN,45,2017_45,0
2017,SOUTHERN,46,2017_46,1
2017,SOUTHERN,47,2017_47,1
2017,SOUTHERN,48,2017_48,2
2017,SOUTHERN,49,2017_49,0
2017,SOUTHERN,50,2017_50,0
2017,SOUTHERN,51,2017_51,0
2017,SOUTHERN,52,2017_52,1
2018,SOUTHERN,1,2018_1,1
2018,SOUTHERN,2,2018_2,1
2018,SOUTHERN,3,2018_3,0
2018,SOUTHERN,4,2018_4,1
2018,SOUTHERN,5,2018_5,0
2018,SOUTHERN,6,2018_6,0
2018,SOUTHERN,7,2018_7,0
2018,SOUTHERN,8,2018_8,0
2018,SOUTHERN,9,2018_9,1
2018,SOUTHERN,10,2018_10,1
2018,SOUTHERN,11,2018_11,0
2018,SOUTHERN,12,2018_12,1
2018,SOUTHERN,13,2018_13,0
2018,SOUTHERN,14,2018_14,0
2018,SOUTHERN,15,2018_15,2
2018,SOUTHERN,16,2018_16,3
2018,SOUTHERN,17,2018_17,1
2018,SOUTHERN,18,2018_18,1
2018,SOUTHERN,19,2018_19,1
2018,SOUTHERN,20,2018_20,2
2018,SOUTHERN,21,2018_21,0
2018,SOUTHERN,22,2018_22,1
2018,SOUTHERN,23,2018_23,0
2018,SOUTHERN,24,2018_24,1
2018,SOUTHERN,25,2018_25,1
2018,SOUTHERN,26,2018_26,0
2018,SOUTHERN,27,2018_27,2
2018,SOUTHERN,28,2018_28,1
2018,SOUTHERN,29,2018_29,1
2018,SOUTHERN,30,2018_30,1
2018,SOUTHERN,31,2018_31,3
2018,SOUTHERN,32,2018_32,0
2018,SOUTHERN,33,2018_33,2
2018,SOUTHERN,34,2018_34,1
2018,SOUTHERN,35,2018_35,0
2018,SOUTHERN,36,2018_36,1
2018,SOUTHERN,37,2018_37,1
2018,SOUTHERN,38,2018_38,0
2018,SOUTHERN,39,2018_39,3
2018,SOUTHERN,40,2018_40,0
2018,SOUTHERN,41,2018_41,0
2018,SOUTHERN,42,2018_42,0
2018,SOUTHERN,43,2018_43,0
2018,SOUTHERN,44,2018_44,1
2018,SOUTHERN,45,2018_45,0
2018,SOUTHERN,46,2018_46,0
2018,SOUTHERN,47,2018_47,0
2018,SOUTHERN,48,2018_48,0
2018,SOUTHERN,49,2018_49,1
2018,SOUTHERN,50,2018_50,1
2018,SOUTHERN,51,2018_51,0
2018,SOUTHERN,52,2018_52,0
2019,SOUTHERN,1,2019_1,2
2019,SOUTHERN,2,2019_2,1
2019,SOUTHERN,3,2019_3,1
2019,SOUTHERN,4,2019_4,1
2019,SOUTHERN,5,2019_5,0
2019,SOUTHERN,6,2019_6,0
2019,SOUTHERN,7,2019_7,0
2019,SOUTHERN,8,2019_8,0
2019,SOUTHERN,9,2019_9,1
2019,SOUTHERN,10,2019_10,0
2019,SOUTHERN,11,2019_11,0
2019,SOUTHERN,12,2019_12,0
2019,SOUTHERN,13,2019_13,0
2019,SOUTHERN,14,2019_14,0
2019,SOUTHERN,15,2019_15,0
2019,SOUTHERN,16,2019_16,0
2019,SOUTHERN,17,2019_17,0
2019,SOUTHERN,18,2019_18,4
2019,SOUTHERN,19,2019_19,0
2019,SOUTHERN,20,2019_20,0
2019,SOUTHERN,21,2019_21,0
2019,SOUTHERN,22,2019_22,0
2019,SOUTHERN,23,2019_23,1
2019,SOUTHERN,24,2019_24,0
2019,SOUTHERN,25,2019_25,1
2019,SOUTHERN,26,2019_26,1
2019,SOUTHERN,27,2019_27,0
2019,SOUTHERN,28,2019_28,0
2019,SOUTHERN,29,2019_29,0
2019,SOUTHERN,30,2019_30,1
2019,SOUTHERN,31,2019_31,0
2019,SOUTHERN,32,2019_32,0
2019,SOUTHERN,33,2019_33,0
2019,SOUTHERN,34,2019_34,0
2019,SOUTHERN,35,2019_35,0
2019,SOUTHERN,36,2019_36,1
2019,SOUTHERN,37,2019_37,1
2019,SOUTHERN,38,2019_38,1
2019,SOUTHERN,39,2019_39,1
2019,SOUTHERN,40,2019_40,0
2019,SOUTHERN,41,2019_41,2
2019,SOUTHERN,42,2019_42,2
2019,SOUTHERN,43,2019_43,0
2019,SOUTHERN,44,2019_44,0
2019,SOUTHERN,45,2019_45,2
2019,SOUTHERN,46,2019_46,2
2019,SOUTHERN,47,2019_47,0
2019,SOUTHERN,48,2019_48,1
2019,SOUTHERN,49,2019_49,1
2019,SOUTHERN,50,2019_50,0
2019,SOUTHERN,51,2019_51,0
2019,SOUTHERN,52,2019_52,1
2020,SOUTHERN,1,2020_1,0
2020,SOUTHERN,2,2020_2,0
2020,SOUTHERN,3,2020_3,1
2020,SOUTHERN,4,2020_4,0
2020,SOUTHERN,5,2020_5,0
2020,SOUTHERN,6,2020_6,1
2020,SOUTHERN,7,2020_7,3
2020,SOUTHERN,8,2020_8,0
2020,SOUTHERN,9,2020_9,0
2020,SOUTHERN,10,2020_10,0
2020,SOUTHERN,11,2020_11,1
2020,SOUTHERN,12,2020_12,0
2020,SOUTHERN,13,2020_13,2
2020,SOUTHERN,14,2020_14,1
2020,SOUTHERN,15,2020_15,3
2020,SOUTHERN,16,2020_16,0
2020,SOUTHERN,17,2020_17,0
2020,SOUTHERN,18,2020_18,1
2020,SOUTHERN,19,2020_19,3
2020,SOUTHERN,20,2020_20,0
2020,SOUTHERN,21,2020_21,0
2020,SOUTHERN,22,2020_22,1
2020,SOUTHERN,23,2020_23,0
2014,SOUTHWEST,1,2014_1,2
2014,SOUTHWEST,2,2014_2,2
2014,SOUTHWEST,3,2014_3,0
2014,SOUTHWEST,4,2014_4,0
2014,SOUTHWEST,5,2014_5,1
2014,SOUTHWEST,6,2014_6,0
2014,SOUTHWEST,7,2014_7,0
2014,SOUTHWEST,8,2014_8,0
2014,SOUTHWEST,9,2014_9,1
2014,SOUTHWEST,10,2014_10,1
2014,SOUTHWEST,11,2014_11,0
2014,SOUTHWEST,12,2014_12,0
2014,SOUTHWEST,13,2014_13,0
2014,SOUTHWEST,14,2014_14,0
2014,SOUTHWEST,15,2014_15,0
2014,SOUTHWEST,16,2014_16,0
2014,SOUTHWEST,17,2014_17,0
2014,SOUTHWEST,18,2014_18,0
2014,SOUTHWEST,19,2014_19,2
2014,SOUTHWEST,20,2014_20,0
2014,SOUTHWEST,21,2014_21,2
2014,SOUTHWEST,22,2014_22,1
2014,SOUTHWEST,23,2014_23,0
2014,SOUTHWEST,24,2014_24,0
2014,SOUTHWEST,25,2014_25,1
2014,SOUTHWEST,26,2014_26,2
2014,SOUTHWEST,27,2014_27,1
2014,SOUTHWEST,28,2014_28,0
2014,SOUTHWEST,29,2014_29,1
2014,SOUTHWEST,30,2014_30,0
2014,SOUTHWEST,31,2014_31,1
2014,SOUTHWEST,32,2014_32,0
2014,SOUTHWEST,33,2014_33,1
2014,SOUTHWEST,34,2014_34,0
2014,SOUTHWEST,35,2014_35,0
2014,SOUTHWEST,36,2014_36,1
2014,SOUTHWEST,37,2014_37,1
2014,SOUTHWEST,38,2014_38,0
2014,SOUTHWEST,39,2014_39,0
2014,SOUTHWEST,40,2014_40,0
2014,SOUTHWEST,41,2014_41,0
2014,SOUTHWEST,42,2014_42,0
2014,SOUTHWEST,43,2014_43,0
2014,SOUTHWEST,44,2014_44,1
2014,SOUTHWEST,45,2014_45,2
2014,SOUTHWEST,46,2014_46,1
2014,SOUTHWEST,47,2014_47,0
2014,SOUTHWEST,48,2014_48,0
2014,SOUTHWEST,49,2014_49,1
2014,SOUTHWEST,50,2014_50,1
2014,SOUTHWEST,51,2014_51,0
2014,SOUTHWEST,52,2014_52,1
2015,SOUTHWEST,1,2015_1,1
2015,SOUTHWEST,2,2015_2,0
2015,SOUTHWEST,3,2015_3,2
2015,SOUTHWEST,4,2015_4,0
2015,SOUTHWEST,5,2015_5,1
2015,SOUTHWEST,6,2015_6,0
2015,SOUTHWEST,7,2015_7,1
2015,SOUTHWEST,8,2015_8,0
2015,SOUTHWEST,9,2015_9,1
2015,SOUTHWEST,10,2015_10,0
2015,SOUTHWEST,11,2015_11,0
2015,SOUTHWEST,12,2015_12,0
2015,SOUTHWEST,13,2015_13,3
2015,SOUTHWEST,14,2015_14,1
2015,SOUTHWEST,15,2015_15,0
2015,SOUTHWEST,16,2015_16,1
2015,SOUTHWEST,17,2015_17,2
2015,SOUTHWEST,18,2015_18,1
2015,SOUTHWEST,19,2015_19,0
2015,SOUTHWEST,20,2015_20,1
2015,SOUTHWEST,21,2015_21,3
2015,SOUTHWEST,22,2015_22,0
2015,SOUTHWEST,23,2015_23,1
2015,SOUTHWEST,24,2015_24,1
2015,SOUTHWEST,25,2015_25,0
2015,SOUTHWEST,26,2015_26,1
2015,SOUTHWEST,27,2015_27,1
2015,SOUTHWEST,28,2015_28,2
2015,SOUTHWEST,29,2015_29,1
2015,SOUTHWEST,30,2015_30,1
2015,SOUTHWEST,31,2015_31,3
2015,SOUTHWEST,32,2015_32,0
2015,SOUTHWEST,33,2015_33,0
2015,SOUTHWEST,34,2015_34,2
2015,SOUTHWEST,35,2015_35,3
2015,SOUTHWEST,36,2015_36,2
2015,SOUTHWEST,37,2015_37,1
2015,SOUTHWEST,38,2015_38,0
2015,SOUTHWEST,39,2015_39,0
2015,SOUTHWEST,40,2015_40,1
2015,SOUTHWEST,41,2015_41,0
2015,SOUTHWEST,42,2015_42,0
2015,SOUTHWEST,43,2015_43,1
2015,SOUTHWEST,44,2015_44,0
2015,SOUTHWEST,45,2015_45,2
2015,SOUTHWEST,46,2015_46,2
2015,SOUTHWEST,47,2015_47,2
2015,SOUTHWEST,48,2015_48,1
2015,SOUTHWEST,49,2015_49,2
2015,SOUTHWEST,50,2015_50,0
2015,SOUTHWEST,51,2015_51,0
